No;time;G;unit;x;x2;y;s;xvar
4724;5;Inf;92;1;1;-0.086194877;1;1
4725;5;Inf;95;1;1;0.911371445;1;1
4726;5;Inf;97;1;1;-0.458790802;1;1
4727;5;Inf;98;1;1;0.746670144;1;1
4728;5;Inf;105;1;1;0.57058813;1;1
4729;5;Inf;106;1;1;0.17130462;1;1
4730;5;Inf;110;1;1;-0.286464723;1;1
4731;5;Inf;113;1;1;-1.123521557;1;1
4732;5;Inf;114;1;1;-0.536588227;1;1
4733;5;Inf;116;1;1;0.954558665;1;1
4734;5;Inf;117;1;1;-2.035854;1;1
4735;5;Inf;118;1;1;-1.037937455;1;1
4736;5;Inf;120;1;1;0.608316491;1;1
4737;5;Inf;124;1;1;0.324012062;1;1
4738;5;Inf;125;1;1;0.126713961;1;1
4739;5;Inf;132;1;1;1.905058028;1;1
4740;5;Inf;133;1;1;0.187657978;1;1
4741;5;Inf;138;1;1;-0.710438947;1;1
4742;5;Inf;139;1;1;0.345504227;1;1
4743;5;Inf;150;1;1;-1.08410224;1;1
4744;5;Inf;154;1;1;0.426887523;1;1
4745;5;Inf;159;1;1;-0.092341511;1;1
4746;5;Inf;164;1;1;0.510136615;1;1
4747;5;Inf;168;1;1;-1.351108311;1;1
4748;5;Inf;169;1;1;0.18187257;1;1
4749;5;Inf;171;1;1;-0.185679947;1;1
4750;5;Inf;172;1;1;-0.149361244;1;1
4751;5;Inf;178;1;1;1.753820129;1;1
4752;5;Inf;180;1;1;1.062853487;1;1
4753;5;Inf;183;1;1;0.178713456;1;1
4754;5;Inf;192;1;1;1.053070242;1;1
4755;5;Inf;199;1;1;-0.065012464;1;1
4756;5;Inf;203;1;1;-1.105323166;1;1
4757;5;Inf;204;1;1;-1.715185342;1;1
4758;5;Inf;206;1;1;-0.03174717;1;1
4759;5;Inf;208;1;1;1.603698034;1;1
4760;5;Inf;211;1;1;0.909274226;1;1
4761;5;Inf;212;1;1;0.006233666;1;1
4762;5;Inf;213;1;1;-0.65809524;1;1
4763;5;Inf;214;1;1;0.18117974;1;1
4764;5;Inf;226;1;1;0.502740702;1;1
4765;5;Inf;227;1;1;-0.323183807;1;1
4766;5;Inf;229;1;1;-0.380871656;1;1
4767;5;Inf;232;1;1;1.120958957;1;1
4768;5;Inf;235;1;1;-1.948618552;1;1
4769;5;Inf;237;1;1;1.001299418;1;1
4770;5;Inf;242;1;1;-0.003639071;1;1
4771;5;Inf;250;1;1;0.249397223;1;1
4772;5;Inf;251;1;1;0.836252751;1;1
4773;5;Inf;255;1;1;-1.498996996;1;1
4774;5;Inf;256;1;1;-0.092560761;1;1
4775;5;Inf;257;1;1;1.73923877;1;1
4776;5;Inf;258;1;1;0.10815855;1;1
4777;5;Inf;264;1;1;0.343049029;1;1
4778;5;Inf;267;1;1;0.558891844;1;1
4779;5;Inf;271;1;1;1.400624145;1;1
4780;5;Inf;273;1;1;-0.544697694;1;1
4781;5;Inf;276;1;1;0.255569313;1;1
4782;5;Inf;277;1;1;-0.569114885;1;1
4783;5;Inf;281;1;1;-0.644653699;1;1
4784;5;Inf;282;1;1;0.913337006;1;1
4785;5;Inf;283;1;1;-0.015393275;1;1
4786;5;Inf;290;1;1;0.830425794;1;1
4787;5;Inf;294;1;1;1.386671591;1;1
4788;5;Inf;298;1;1;0.602204565;1;1
4789;5;Inf;300;1;1;-0.980585909;1;1
4790;5;Inf;306;1;1;-2.696319687;1;1
4791;5;Inf;307;1;1;-0.609362146;1;1
4792;5;Inf;316;1;1;-1.557070422;1;1
4793;5;Inf;317;1;1;0.714557936;1;1
4794;5;Inf;318;1;1;0.540767039;1;1
4795;5;Inf;322;1;1;0.562197034;1;1
4796;5;Inf;325;1;1;1.583536184;1;1
4797;5;Inf;329;1;1;1.654729669;1;1
4798;5;Inf;333;1;1;1.277754921;1;1
4799;5;Inf;340;1;1;-0.333433055;1;1
4800;5;Inf;344;1;1;-1.364640654;1;1
4801;5;Inf;346;1;1;0.335241438;1;1
4802;5;Inf;347;1;1;0.557838128;1;1
4803;5;Inf;353;1;1;-1.183685071;1;1
4804;5;Inf;354;1;1;2.033747958;1;1
4805;5;Inf;355;1;1;1.1870813;1;1
4806;5;Inf;363;1;1;0.931227448;1;1
4807;5;Inf;371;1;1;1.005639695;1;1
4808;5;Inf;372;1;1;-0.438870016;1;1
4809;5;Inf;378;1;1;0.09103721;1;1
4810;5;Inf;380;1;1;-0.032087673;1;1
4811;5;Inf;384;1;1;-0.247572564;1;1
4812;5;Inf;386;1;1;-0.018677036;1;1
4813;5;Inf;387;1;1;1.07148496;1;1
4814;5;Inf;392;1;1;-1.051611712;1;1
4815;5;Inf;403;1;1;-1.003409868;1;1
4816;5;Inf;404;1;1;-0.422425215;1;1
4817;5;Inf;410;1;1;-0.052158794;1;1
4818;5;Inf;413;1;1;-0.644891816;1;1
4819;5;Inf;420;1;1;-0.779121232;1;1
4820;5;Inf;421;1;1;0.113273776;1;1
4821;5;Inf;423;1;1;-1.615405211;1;1
4822;5;Inf;425;1;1;1.023580398;1;1
4823;5;Inf;427;1;1;0.641972234;1;1
4824;5;Inf;435;1;1;-0.064777735;1;1
4825;5;Inf;446;1;1;2.408234;1;1
4826;5;Inf;454;1;1;1.947458412;1;1
4827;5;Inf;455;1;1;-0.070319441;1;1
4828;5;Inf;463;1;1;-0.815600299;1;1
4829;5;Inf;472;1;1;-0.68278775;1;1
4830;5;Inf;482;1;1;-0.534246391;1;1
4831;5;Inf;483;1;1;-0.122954624;1;1
4832;5;Inf;488;1;1;1.177950828;1;1
4833;5;Inf;489;1;1;-0.651825268;1;1
4834;5;Inf;492;1;1;0.037306699;1;1
4835;5;Inf;494;1;1;-0.013590071;1;1
4836;5;Inf;495;1;1;0.139887708;1;1
4837;5;Inf;496;1;1;0.767693607;1;1
4838;5;Inf;499;1;1;-1.952477764;1;1
4839;5;Inf;504;1;1;0.77107171;1;1
4840;5;Inf;509;1;1;1.40564905;1;1
4841;5;Inf;510;1;1;0.527110991;1;1
4842;5;Inf;514;1;1;-0.074362496;1;1
4843;5;Inf;515;1;1;-1.117286865;1;1
4844;5;Inf;520;1;1;0.952158499;1;1
4845;5;Inf;521;1;1;0.621626413;1;1
4846;5;Inf;529;1;1;0.397033246;1;1
4847;5;Inf;531;1;1;-0.068788389;1;1
4848;5;Inf;533;1;1;-0.035257985;1;1
4849;5;Inf;535;1;1;-1.182778665;1;1
4850;5;Inf;544;1;1;-0.583073033;1;1
4851;5;Inf;549;1;1;0.923479531;1;1
4852;5;Inf;557;1;1;-0.394738747;1;1
4853;5;Inf;558;1;1;-2.14939602;1;1
4854;5;Inf;564;1;1;-0.004063857;1;1
4855;5;Inf;567;1;1;0.295393209;1;1
4856;5;Inf;570;1;1;0.453803308;1;1
4857;5;Inf;572;1;1;-0.637372885;1;1
4858;5;Inf;574;1;1;-0.974489831;1;1
4859;5;Inf;578;1;1;-0.373473434;1;1
4860;5;Inf;582;1;1;-0.810994472;1;1
4861;5;Inf;586;1;1;-0.506009656;1;1
4862;5;Inf;588;1;1;0.708602123;1;1
4863;5;Inf;589;1;1;1.716871514;1;1
4864;5;Inf;590;1;1;-0.170143849;1;1
4865;5;Inf;591;1;1;0.116466255;1;1
4866;5;Inf;593;1;1;0.276942028;1;1
4867;5;Inf;594;1;1;-1.006942282;1;1
4868;5;Inf;595;1;1;0.131991048;1;1
4869;5;Inf;598;1;1;-0.892615261;1;1
4870;5;Inf;599;1;1;-0.004237883;1;1
4871;5;Inf;607;1;1;0.74290471;1;1
4872;5;Inf;608;1;1;-0.833971836;1;1
4873;5;Inf;609;1;1;1.472207594;1;1
4874;5;Inf;611;1;1;-0.350679715;1;1
4875;5;Inf;612;1;1;-1.554937463;1;1
4876;5;Inf;614;1;1;0.678286788;1;1
4877;5;Inf;617;1;1;-1.266664974;1;1
4878;5;Inf;628;1;1;-2.766088034;1;1
4879;5;Inf;629;1;1;0.619273549;1;1
4880;5;Inf;630;1;1;0.951286651;1;1
4881;5;Inf;631;1;1;-1.131156621;1;1
4882;5;Inf;635;1;1;-0.246077417;1;1
4883;5;Inf;640;1;1;1.275892087;1;1
4884;5;Inf;643;1;1;-0.889341656;1;1
4885;5;Inf;649;1;1;0.516739315;1;1
4886;5;Inf;653;1;1;1.080495557;1;1
4887;5;Inf;662;1;1;1.128325321;1;1
4888;5;Inf;664;1;1;-0.541446084;1;1
4889;5;Inf;669;1;1;-0.080661986;1;1
4890;5;Inf;670;1;1;1.43958081;1;1
4891;5;Inf;677;1;1;-1.662759641;1;1
4892;5;Inf;680;1;1;0.222599577;1;1
4893;5;Inf;681;1;1;-0.327446375;1;1
4894;5;Inf;682;1;1;-2.277359526;1;1
4895;5;Inf;686;1;1;0.029069984;1;1
4896;5;Inf;688;1;1;-0.040305554;1;1
4897;5;Inf;694;1;1;-1.310690638;1;1
4898;5;Inf;696;1;1;0.323193693;1;1
4899;5;Inf;698;1;1;0.650949069;1;1
4900;5;Inf;699;1;1;-0.136444059;1;1
4901;5;Inf;703;1;1;-0.357659299;1;1
4902;5;Inf;705;1;1;-1.584901669;1;1
4903;5;Inf;706;1;1;-1.575216041;1;1
4904;5;Inf;707;1;1;0.182477197;1;1
4905;5;Inf;713;1;1;0.586502022;1;1
4906;5;Inf;715;1;1;-0.193264194;1;1
4907;5;Inf;717;1;1;0.931912737;1;1
4908;5;Inf;718;1;1;0.938232578;1;1
4909;5;Inf;720;1;1;0.926456028;1;1
4910;5;Inf;724;1;1;-0.536212385;1;1
4911;5;Inf;727;1;1;0.95992974;1;1
4912;5;Inf;728;1;1;-0.142162283;1;1
4913;5;Inf;729;1;1;-0.272729374;1;1
4914;5;Inf;732;1;1;-0.665888104;1;1
4915;5;Inf;738;1;1;-0.357348249;1;1
4916;5;Inf;739;1;1;1.441738515;1;1
4917;5;Inf;745;1;1;-0.147379865;1;1
4918;5;Inf;748;1;1;-0.399346702;1;1
4919;5;Inf;753;1;1;-1.276683201;1;1
4920;5;Inf;766;1;1;-0.241436145;1;1
4921;5;Inf;774;1;1;-0.526980042;1;1
4922;5;Inf;775;1;1;0.044236195;1;1
4923;5;Inf;780;1;1;0.40521073;1;1
4924;5;Inf;782;1;1;-0.460532382;1;1
4925;5;Inf;787;1;1;0.761397204;1;1
4926;5;Inf;803;1;1;-0.656102629;1;1
4927;5;Inf;808;1;1;0.704875802;1;1
4928;5;Inf;811;1;1;0.345852356;1;1
4929;5;Inf;812;1;1;-0.196145613;1;1
4930;5;Inf;813;1;1;-1.781686264;1;1
4931;5;Inf;819;1;1;0.701779727;1;1
4932;5;Inf;821;1;1;0.837967149;1;1
4933;5;Inf;822;1;1;-0.784525816;1;1
4934;5;Inf;823;1;1;-0.098614217;1;1
4935;5;Inf;824;1;1;1.324847321;1;1
4936;5;Inf;831;1;1;1.788548003;1;1
4937;5;Inf;835;1;1;0.649653866;1;1
4938;5;Inf;836;1;1;-0.909775305;1;1
4939;5;Inf;837;1;1;0.148295206;1;1
4940;5;Inf;838;1;1;-0.433131356;1;1
4941;5;Inf;839;1;1;1.103155992;1;1
4942;5;Inf;844;1;1;-1.923178047;1;1
4943;5;Inf;845;1;1;2.895695446;1;1
4944;5;Inf;849;1;1;0.480379297;1;1
4945;5;Inf;850;1;1;-0.085611421;1;1
4946;5;Inf;854;1;1;-0.126677917;1;1
4947;5;Inf;855;1;1;0.203884001;1;1
4948;5;Inf;858;1;1;0.841003389;1;1
4949;5;Inf;859;1;1;-1.024408989;1;1
4950;5;Inf;862;1;1;-0.50319696;1;1
4951;5;Inf;865;1;1;-0.441642753;1;1
4952;5;Inf;866;1;1;1.027781483;1;1
4953;5;Inf;867;1;1;-0.77991318;1;1
4954;5;Inf;871;1;1;0.908046139;1;1
4955;5;Inf;872;1;1;0.503281488;1;1
4956;5;Inf;873;1;1;1.410766615;1;1
4957;5;Inf;875;1;1;0.782458066;1;1
4958;5;Inf;876;1;1;0.025190624;1;1
4959;5;Inf;878;1;1;0.21786604;1;1
4960;5;Inf;879;1;1;-0.104974986;1;1
4961;5;Inf;883;1;1;0.643428142;1;1
4962;5;Inf;887;1;1;-0.87651878;1;1
4963;5;Inf;894;1;1;-1.101827488;1;1
4964;5;Inf;896;1;1;-0.930820451;1;1
4965;5;Inf;898;1;1;0.76111134;1;1
4966;5;Inf;900;1;1;-0.723382686;1;1
4967;5;Inf;905;1;1;1.145995956;1;1
4968;5;Inf;908;1;1;-0.399657934;1;1
4969;5;Inf;910;1;1;0.915003638;1;1
4970;5;Inf;913;1;1;-0.608010581;1;1
4971;5;Inf;915;1;1;1.235155494;1;1
4972;5;Inf;916;1;1;2.620970923;1;1
4973;5;Inf;918;1;1;1.066530821;1;1
4974;5;Inf;924;1;1;-0.727597853;1;1
4975;5;Inf;928;1;1;0.394096721;1;1
4976;5;Inf;930;1;1;0.436039624;1;1
4977;5;Inf;938;1;1;0.195437344;1;1
4978;5;Inf;940;1;1;0.19630586;1;1
4979;5;Inf;942;1;1;-2.60438627;1;1
4980;5;Inf;943;1;1;-0.277039337;1;1
4981;5;Inf;944;1;1;1.279476798;1;1
4982;5;Inf;946;1;1;-1.797972222;1;1
4983;5;Inf;952;1;1;-0.365141323;1;1
4984;5;Inf;954;1;1;-0.802816057;1;1
4985;5;Inf;957;1;1;0.925847775;1;1
4986;5;Inf;965;1;1;0.268272407;1;1
4987;5;Inf;969;1;1;0.883803049;1;1
4988;5;Inf;970;1;1;-0.21792407;1;1
4989;5;Inf;972;1;1;0.247526952;1;1
4990;5;Inf;974;1;1;0.600130519;1;1
4991;5;Inf;980;1;1;-0.134623705;1;1
4992;5;Inf;985;1;1;0.127213118;1;1
4993;5;Inf;986;1;1;-0.402190547;1;1
4994;5;Inf;987;1;1;1.759533318;1;1
4995;5;Inf;989;1;1;-0.410197112;1;1
4996;5;Inf;995;1;1;0.165592884;1;1
4997;5;Inf;997;1;1;-0.328891285;1;1
4998;5;Inf;998;1;1;-1.003874527;1;1
4999;5;Inf;999;1;1;0.534294425;1;1
5000;5;Inf;1000;1;1;-0.185399405;1;1
5001;6;2;7;1;1;3.782372992;1;1
5002;6;2;13;1;1;5.43824126;1;1
5003;6;2;18;1;1;3.75787991;1;1
5004;6;2;36;1;1;1.734155998;1;1
5005;6;2;46;1;1;4.305275373;1;1
5006;6;2;55;1;1;1.806193747;1;1
5007;6;2;67;1;1;4.679768471;1;1
5008;6;2;71;1;1;3.623300181;1;1
5009;6;2;76;1;1;2.031009302;1;1
5010;6;2;90;1;1;3.663174337;1;1
5011;6;2;109;1;1;2.750784668;1;1
5012;6;2;111;1;1;3.197556843;1;1
5013;6;2;122;1;1;2.857384431;1;1
5014;6;2;131;1;1;4.171454641;1;1
5015;6;2;142;1;1;3.802588202;1;1
5016;6;2;144;1;1;3.991984824;1;1
5017;6;2;149;1;1;3.915117468;1;1
5018;6;2;153;1;1;3.28914028;1;1
5019;6;2;197;1;1;4.940180001;1;1
5020;6;2;221;1;1;3.68662263;1;1
5021;6;2;223;1;1;3.455432661;1;1
5022;6;2;224;1;1;3.680067182;1;1
5023;6;2;234;1;1;4.723214547;1;1
5024;6;2;236;1;1;2.346014788;1;1
5025;6;2;238;1;1;3.336747277;1;1
5026;6;2;252;1;1;4.412683699;1;1
5027;6;2;253;1;1;2.84384688;1;1
5028;6;2;254;1;1;2.006947482;1;1
5029;6;2;259;1;1;3.919830937;1;1
5030;6;2;261;1;1;2.954674117;1;1
5031;6;2;272;1;1;3.952460196;1;1
5032;6;2;278;1;1;3.416112467;1;1
5033;6;2;295;1;1;2.681053336;1;1
5034;6;2;304;1;1;2.895173832;1;1
5035;6;2;326;1;1;2.099391838;1;1
5036;6;2;328;1;1;3.704727528;1;1
5037;6;2;332;1;1;3.989551897;1;1
5038;6;2;335;1;1;3.430595846;1;1
5039;6;2;341;1;1;4.024412178;1;1
5040;6;2;342;1;1;4.326828674;1;1
5041;6;2;368;1;1;3.655249287;1;1
5042;6;2;370;1;1;2.901652235;1;1
5043;6;2;391;1;1;4.262002957;1;1
5044;6;2;405;1;1;2.21458705;1;1
5045;6;2;418;1;1;2.500606798;1;1
5046;6;2;491;1;1;3.267934887;1;1
5047;6;2;507;1;1;2.804838339;1;1
5048;6;2;512;1;1;4.149133504;1;1
5049;6;2;542;1;1;2.45498524;1;1
5050;6;2;559;1;1;3.534895152;1;1
5051;6;2;600;1;1;2.158406801;1;1
5052;6;2;625;1;1;2.964824026;1;1
5053;6;2;633;1;1;1.985897763;1;1
5054;6;2;636;1;1;3.334045106;1;1
5055;6;2;655;1;1;3.499506115;1;1
5056;6;2;659;1;1;4.374559099;1;1
5057;6;2;679;1;1;2.033325482;1;1
5058;6;2;740;1;1;3.279709791;1;1
5059;6;2;741;1;1;4.159347974;1;1
5060;6;2;756;1;1;3.615384441;1;1
5061;6;2;757;1;1;3.287780818;1;1
5062;6;2;758;1;1;1.083551825;1;1
5063;6;2;778;1;1;4.30533099;1;1
5064;6;2;801;1;1;4.569987256;1;1
5065;6;2;825;1;1;3.139135147;1;1
5066;6;2;857;1;1;3.049905223;1;1
5067;6;2;870;1;1;5.135873877;1;1
5068;6;2;881;1;1;3.325879939;1;1
5069;6;2;882;1;1;3.577237245;1;1
5070;6;2;885;1;1;3.50382614;1;1
5071;6;2;902;1;1;4.032662139;1;1
5072;6;2;904;1;1;3.355656158;1;1
5073;6;2;912;1;1;3.183330534;1;1
5074;6;2;914;1;1;2.32554397;1;1
5075;6;2;949;1;1;2.254776139;1;1
5076;6;2;963;1;1;3.234065257;1;1
5077;6;2;975;1;1;3.989517269;1;1
5078;6;2;978;1;1;2.406131395;1;1
5079;6;3;9;1;1;6.470059063;1;1
5080;6;3;11;1;1;5.127466895;1;1
5081;6;3;30;1;1;5.890772672;1;1
5082;6;3;38;1;1;6.388534268;1;1
5083;6;3;40;1;1;6.257498544;1;1
5084;6;3;53;1;1;3.88659092;1;1
5085;6;3;61;1;1;5.37659401;1;1
5086;6;3;140;1;1;3.946377568;1;1
5087;6;3;145;1;1;7.048923182;1;1
5088;6;3;146;1;1;5.157827209;1;1
5089;6;3;170;1;1;4.938062261;1;1
5090;6;3;233;1;1;6.466817113;1;1
5091;6;3;246;1;1;4.475610696;1;1
5092;6;3;247;1;1;4.086988741;1;1
5093;6;3;266;1;1;5.835814249;1;1
5094;6;3;288;1;1;4.403065132;1;1
5095;6;3;291;1;1;2.981135396;1;1
5096;6;3;297;1;1;5.270800064;1;1
5097;6;3;299;1;1;3.696286032;1;1
5098;6;3;301;1;1;2.964603695;1;1
5099;6;3;315;1;1;5.167481974;1;1
5100;6;3;324;1;1;5.618603519;1;1
5101;6;3;382;1;1;6.10092622;1;1
5102;6;3;388;1;1;3.786127219;1;1
5103;6;3;407;1;1;4.145117329;1;1
5104;6;3;408;1;1;5.021478901;1;1
5105;6;3;412;1;1;5.092617108;1;1
5106;6;3;416;1;1;6.507905811;1;1
5107;6;3;417;1;1;4.535013648;1;1
5108;6;3;426;1;1;6.136688368;1;1
5109;6;3;440;1;1;5.818617687;1;1
5110;6;3;449;1;1;5.048402784;1;1
5111;6;3;465;1;1;4.105061705;1;1
5112;6;3;470;1;1;3.627507069;1;1
5113;6;3;475;1;1;4.3808394;1;1
5114;6;3;485;1;1;4.768660222;1;1
5115;6;3;505;1;1;4.54179371;1;1
5116;6;3;518;1;1;4.228362481;1;1
5117;6;3;519;1;1;6.041101293;1;1
5118;6;3;530;1;1;3.646715705;1;1
5119;6;3;569;1;1;6.024079166;1;1
5120;6;3;575;1;1;3.91496476;1;1
5121;6;3;580;1;1;3.428163373;1;1
5122;6;3;592;1;1;4.596216681;1;1
5123;6;3;613;1;1;5.078034812;1;1
5124;6;3;627;1;1;5.874447116;1;1
5125;6;3;657;1;1;5.488322815;1;1
5126;6;3;658;1;1;4.679168846;1;1
5127;6;3;683;1;1;4.754478855;1;1
5128;6;3;690;1;1;4.019436166;1;1
5129;6;3;691;1;1;4.197588126;1;1
5130;6;3;701;1;1;6.457583182;1;1
5131;6;3;746;1;1;3.549348632;1;1
5132;6;3;751;1;1;4.405395029;1;1
5133;6;3;769;1;1;6.07484028;1;1
5134;6;3;781;1;1;5.223833008;1;1
5135;6;3;783;1;1;3.948006863;1;1
5136;6;3;791;1;1;4.732822997;1;1
5137;6;3;806;1;1;4.794351644;1;1
5138;6;3;820;1;1;4.972096498;1;1
5139;6;3;832;1;1;5.263734117;1;1
5140;6;3;841;1;1;5.655961262;1;1
5141;6;3;843;1;1;6.74684561;1;1
5142;6;3;847;1;1;5.535329826;1;1
5143;6;3;853;1;1;5.108147021;1;1
5144;6;3;861;1;1;5.499167351;1;1
5145;6;3;891;1;1;5.918469937;1;1
5146;6;3;901;1;1;4.803088516;1;1
5147;6;3;907;1;1;6.11649685;1;1
5148;6;3;911;1;1;5.6717058;1;1
5149;6;3;923;1;1;4.708636268;1;1
5150;6;3;933;1;1;4.770628278;1;1
5151;6;3;951;1;1;4.932513642;1;1
5152;6;3;961;1;1;5.190018004;1;1
5153;6;3;962;1;1;3.521575095;1;1
5154;6;3;968;1;1;7.263665979;1;1
5155;6;3;982;1;1;7.378499903;1;1
5156;6;3;984;1;1;4.008955496;1;1
5157;6;4;10;1;1;8.242419859;1;1
5158;6;4;16;1;1;5.280192291;1;1
5159;6;4;21;1;1;5.757837464;1;1
5160;6;4;26;1;1;6.636174854;1;1
5161;6;4;37;1;1;6.14117396;1;1
5162;6;4;72;1;1;7.129326164;1;1
5163;6;4;74;1;1;5.653703174;1;1
5164;6;4;81;1;1;6.13872562;1;1
5165;6;4;108;1;1;6.144023348;1;1
5166;6;4;135;1;1;5.325402882;1;1
5167;6;4;136;1;1;5.814660772;1;1
5168;6;4;151;1;1;7.592658564;1;1
5169;6;4;161;1;1;6.605839544;1;1
5170;6;4;163;1;1;6.144443671;1;1
5171;6;4;185;1;1;5.686485249;1;1
5172;6;4;189;1;1;7.303034672;1;1
5173;6;4;202;1;1;7.305143138;1;1
5174;6;4;210;1;1;4.616087523;1;1
5175;6;4;262;1;1;7.447710129;1;1
5176;6;4;268;1;1;9.539748063;1;1
5177;6;4;284;1;1;5.906231803;1;1
5178;6;4;292;1;1;6.368658062;1;1
5179;6;4;296;1;1;3.816584936;1;1
5180;6;4;314;1;1;7.805233384;1;1
5181;6;4;350;1;1;5.994356725;1;1
5182;6;4;366;1;1;6.005920312;1;1
5183;6;4;374;1;1;6.015382083;1;1
5184;6;4;375;1;1;6.264215565;1;1
5185;6;4;377;1;1;7.607204675;1;1
5186;6;4;393;1;1;5.573723452;1;1
5187;6;4;411;1;1;6.462177669;1;1
5188;6;4;432;1;1;5.429300166;1;1
5189;6;4;438;1;1;4.669476622;1;1
5190;6;4;441;1;1;5.620031667;1;1
5191;6;4;456;1;1;6.455678324;1;1
5192;6;4;459;1;1;7.126996553;1;1
5193;6;4;461;1;1;5.4514768;1;1
5194;6;4;486;1;1;6.987707851;1;1
5195;6;4;487;1;1;6.200722377;1;1
5196;6;4;506;1;1;8.231857595;1;1
5197;6;4;532;1;1;5.056612875;1;1
5198;6;4;534;1;1;7.29389548;1;1
5199;6;4;536;1;1;3.902142645;1;1
5200;6;4;543;1;1;5.750999367;1;1
5201;6;4;554;1;1;4.78638254;1;1
5202;6;4;565;1;1;5.318271541;1;1
5203;6;4;568;1;1;7.609253453;1;1
5204;6;4;579;1;1;6.577541347;1;1
5205;6;4;615;1;1;7.982453272;1;1
5206;6;4;654;1;1;5.330727331;1;1
5207;6;4;692;1;1;7.372172542;1;1
5208;6;4;726;1;1;7.370706509;1;1
5209;6;4;731;1;1;5.147998728;1;1
5210;6;4;750;1;1;5.89748075;1;1
5211;6;4;762;1;1;5.918134333;1;1
5212;6;4;768;1;1;6.550517866;1;1
5213;6;4;793;1;1;6.961510475;1;1
5214;6;4;800;1;1;6.126997304;1;1
5215;6;4;802;1;1;6.641879123;1;1
5216;6;4;810;1;1;5.26258196;1;1
5217;6;4;814;1;1;7.868620612;1;1
5218;6;4;815;1;1;6.907665613;1;1
5219;6;4;817;1;1;7.268282585;1;1
5220;6;4;846;1;1;5.45121297;1;1
5221;6;4;856;1;1;5.033818494;1;1
5222;6;4;860;1;1;5.515205852;1;1
5223;6;4;864;1;1;6.846372634;1;1
5224;6;4;868;1;1;6.62004457;1;1
5225;6;4;874;1;1;3.584162089;1;1
5226;6;4;886;1;1;6.982155347;1;1
5227;6;4;888;1;1;5.064966744;1;1
5228;6;4;892;1;1;5.211291317;1;1
5229;6;4;903;1;1;4.26871112;1;1
5230;6;4;919;1;1;6.167305058;1;1
5231;6;4;929;1;1;6.600490454;1;1
5232;6;4;950;1;1;6.264588081;1;1
5233;6;4;953;1;1;6.065965695;1;1
5234;6;4;964;1;1;6.719206803;1;1
5235;6;5;2;1;1;2.920855795;1;1
5236;6;5;17;1;1;0.72728041;1;1
5237;6;5;23;1;1;3.434714668;1;1
5238;6;5;33;1;1;3.47440922;1;1
5239;6;5;41;1;1;3.253475126;1;1
5240;6;5;59;1;1;2.632690576;1;1
5241;6;5;84;1;1;2.191508284;1;1
5242;6;5;104;1;1;3.694335307;1;1
5243;6;5;115;1;1;3.819938532;1;1
5244;6;5;119;1;1;3.156872916;1;1
5245;6;5;123;1;1;3.167314798;1;1
5246;6;5;134;1;1;2.883664309;1;1
5247;6;5;141;1;1;2.201319076;1;1
5248;6;5;143;1;1;3.044988403;1;1
5249;6;5;157;1;1;3.94771684;1;1
5250;6;5;158;1;1;4.801148977;1;1
5251;6;5;162;1;1;3.333578013;1;1
5252;6;5;173;1;1;4.712067981;1;1
5253;6;5;190;1;1;3.149053793;1;1
5254;6;5;194;1;1;3.917516409;1;1
5255;6;5;196;1;1;3.038440147;1;1
5256;6;5;200;1;1;3.990518872;1;1
5257;6;5;217;1;1;3.63693106;1;1
5258;6;5;225;1;1;3.730011805;1;1
5259;6;5;245;1;1;2.348098074;1;1
5260;6;5;279;1;1;3.121947322;1;1
5261;6;5;285;1;1;3.349011402;1;1
5262;6;5;289;1;1;4.429473291;1;1
5263;6;5;302;1;1;2.726955116;1;1
5264;6;5;327;1;1;4.119251963;1;1
5265;6;5;337;1;1;4.022809514;1;1
5266;6;5;338;1;1;2.220535266;1;1
5267;6;5;345;1;1;1.334543426;1;1
5268;6;5;376;1;1;2.842553249;1;1
5269;6;5;401;1;1;4.525126422;1;1
5270;6;5;422;1;1;2.973710458;1;1
5271;6;5;430;1;1;2.384195256;1;1
5272;6;5;458;1;1;2.047824257;1;1
5273;6;5;467;1;1;2.049570138;1;1
5274;6;5;473;1;1;4.405612368;1;1
5275;6;5;478;1;1;2.537572902;1;1
5276;6;5;484;1;1;2.677286777;1;1
5277;6;5;490;1;1;4.268613888;1;1
5278;6;5;500;1;1;1.957837587;1;1
5279;6;5;502;1;1;2.572963576;1;1
5280;6;5;503;1;1;2.214857225;1;1
5281;6;5;513;1;1;2.327317402;1;1
5282;6;5;524;1;1;3.631147501;1;1
5283;6;5;540;1;1;3.922276605;1;1
5284;6;5;547;1;1;3.677714719;1;1
5285;6;5;552;1;1;2.664486537;1;1
5286;6;5;556;1;1;4.105819051;1;1
5287;6;5;577;1;1;4.49441464;1;1
5288;6;5;584;1;1;3.01811803;1;1
5289;6;5;587;1;1;2.371689564;1;1
5290;6;5;596;1;1;2.604883155;1;1
5291;6;5;601;1;1;3.102459576;1;1
5292;6;5;610;1;1;1.920466738;1;1
5293;6;5;616;1;1;1.872025319;1;1
5294;6;5;621;1;1;3.901776959;1;1
5295;6;5;622;1;1;3.83094534;1;1
5296;6;5;623;1;1;2.719769137;1;1
5297;6;5;624;1;1;3.140632597;1;1
5298;6;5;641;1;1;2.391885595;1;1
5299;6;5;644;1;1;1.706097629;1;1
5300;6;5;645;1;1;2.491150842;1;1
